new_customer,application_date,income_verification,language,date_of_birth,gender,country,loan_amount,county,city,use_of_loan,education,marital_status,nr_dependants,employment_status,employment_duration,employment_position,work_experience,occupation,home_ownership,income_from_employer,income_from_pension,income_from_family_allowance,income_from_social_welfare,income_from_leave_pay,income_from_child_support,income_other,nr_debt_items,total_debt,credit_score_1,credit_score_2,credit_score_3,credit_score_4,nr_previous_loans,amount_previous_loans,previous_repayments,previous_early_repayments,previous_early_repayments_count,default
1,2017-07-03 15:31:50,income_and_expenses_verified,estonian,1962-03-28,male,EE,3100.0,HARJU,SAUSTINÕMME KÜLA,vehicle,secondary,single,0.0,fully,MoreThan5Years,Remondi tööde juht. ,MoreThan25Years,construction,mortgage,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,4,665.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-04 04:06:19,income_and_expenses_verified,estonian,1991-08-10,male,EE,3000.0,JÕGEVAMAA,PÕLTSAMAA,business,higher,cohabitant,0.0,fully,UpTo3Years,IT arendusjuht,2To5Years,civil_service,living_with_parents,814.0,0.0,0.0,0.0,0.0,0.0,0.0,3,72.0,,,,,0,0.0,0.0,0.0,0,0
0,2017-07-08 21:05:34,income_and_expenses_verified,estonian,1967-05-28,female,EE,1500.0,TARTU,ÜLENURME,loan_consolidation,secondary,cohabitant,0.0,fully,MoreThan5Years,komplekteerija,MoreThan25Years,retail,owner,440.0,0.0,0.0,0.0,0.0,0.0,0.0,8,187.0,,,,,1,1000.0,283.81,0.0,0,0
1,2017-07-07 12:09:31,income_and_expenses_verified,estonian,1991-08-01,female,EE,1000.0,LÄÄNE-VIRU MAAKOND,KADRINA,loan_consolidation,higher,cohabitant,1.0,fully,,Lapsehoolduspuhkusel,5To10Years,other,owner,0.0,0.0,0.0,19.0,408.0,0.0,0.0,7,173.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-06-30 23:09:03,income_and_expenses_verified,russian,1980-03-24,male,EE,5000.0,IDA-VIRU,NARVA,loan_consolidation,higher,married,0.0,fully,UpTo4Years,Keevitaja,15To25Years,construction,joint_ownership,652.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1035.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-07-07 09:34:44,income_and_expenses_verified,estonian,1957-12-17,female,EE,2500.0,HARJU,TALLINN,loan_consolidation,higher,widow,0.0,fully,UpTo2Years,med õde. ,MoreThan25Years,healthcare,owner,550.0,0.0,0.0,0.0,0.0,0.0,0.0,7,137.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-08 10:25:33,income_and_expenses_verified,estonian,1985-01-21,male,EE,3000.0,PÄRNUMAA,PÄRNU LINN,travel,secondary,cohabitant,1.0,fully,UpTo3Years,elektrik,10To15Years,processing,owner,2748.0,0.0,0.0,0.0,0.0,0.0,0.0,6,617.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-08 10:07:05,income_and_expenses_verified,estonian,1975-07-07,male,EE,2000.0,JÕGEVAMAA,KURISTA,home_improvement,secondary,married,3.0,fully,MoreThan5Years,Meister,15To25Years,education,owner,466.0,107.0,191.0,0.0,0.0,0.0,150.0,10,522.0,,,,,0,0.0,0.0,0.0,0,0
0,2017-07-10 11:21:03,income_and_expenses_verified,estonian,1974-03-25,female,EE,1900.0,VALGA,VALGA,other,secondary,divorced,0.0,fully,MoreThan5Years,vanempiirivalvur,15To25Years,other,owner,750.0,0.0,0.0,0.0,0.0,0.0,0.0,6,409.0,,,,,3,3139.1654,2706.6042,0.0,0,0
1,2017-07-09 10:15:55,income_and_expenses_verified,russian,1962-08-23,female,EE,6200.0,IDA-VIRU,KOHTLA-JÄRVE,loan_consolidation,secondary,widow,0.0,fully,UpTo3Years,Farmatseut,MoreThan25Years,healthcare,owner,1096.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1167.0,,,,,0,0.0,0.0,0.0,0,1
0,2017-07-10 12:00:44,income_and_expenses_verified,estonian,1955-10-09,female,EE,4000.0,JÕGEVAMAA,ADAVERE,loan_consolidation,vocational,widow,5.0,retiree,UpTo5Years,töövõimetuspensionär,MoreThan25Years,other,owner,0.0,217.0,1323.0,148.0,0.0,0.0,0.0,15,941.0,,,,,2,7000.0,2458.48,0.0,0,0
1,2017-06-30 16:26:47,income_and_expenses_verified,estonian,1973-12-21,female,EE,10000.0,HARJU,TALLINN,business,higher,divorced,1.0,entrepreneur,MoreThan5Years,juhatuse liige,MoreThan25Years,retail,tenant_furnished,500.0,0.0,19.0,0.0,0.0,0.0,1750.0,4,122.0,,,,,0,0.0,0.0,0.0,0,1
0,2017-07-06 12:37:24,income_and_expenses_verified,estonian,1975-05-29,male,EE,1500.0,HARJU,JÕGISOO KÜLA,home_improvement,secondary,cohabitant,1.0,fully,MoreThan5Years,logistik/bussijuht,10To15Years,transport,owner,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,11,985.0,,,,,3,3100.0,3577.48,0.0,0,0
1,2017-07-08 16:34:18,income_and_expenses_verified,russian,1988-03-20,female,EE,1000.0,HARJU,TALLINN,loan_consolidation,secondary,cohabitant,2.0,fully,UpTo2Years,tootegrupi juht,2To5Years,retail,owner,536.0,0.0,96.0,0.0,0.0,0.0,0.0,8,473.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-07-10 07:13:06,income_and_expenses_verified,russian,1978-09-15,female,EE,3500.0,HARJU,MAARDU,loan_consolidation,higher,cohabitant,2.0,fully,MoreThan5Years,Õppelajuhataja,15To25Years,administrative,joint_ownership,785.0,0.0,38.0,0.0,0.0,0.0,0.0,4,279.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-10 16:08:26,income_and_expenses_verified,estonian,1961-09-12,female,EE,5400.0,HARJU,KEILA VALD,loan_consolidation,secondary,cohabitant,0.0,fully,UpTo2Years,Logistik,MoreThan25Years,transport,mortgage,640.0,299.0,0.0,54.0,0.0,0.0,0.0,7,511.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-10 10:27:24,income_and_expenses_verified,estonian,1988-09-12,male,EE,1500.0,PÕLVAMAA,KAUKSI,loan_consolidation,higher,cohabitant,0.0,fully,MoreThan5Years,seadistaja,5To10Years,processing,owner,950.0,0.0,0.0,0.0,0.0,0.0,0.0,11,289.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-10 05:30:54,income_and_expenses_verified,estonian,1990-04-04,female,EE,3000.0,JÕGEVA,SASSUKVERE KÜLA,loan_consolidation,secondary,cohabitant,2.0,fully,UpTo1Year,Aianditöötaja,2To5Years,agriculture,owner,476.0,0.0,57.0,0.0,0.0,0.0,0.0,9,293.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-07-09 19:06:37,income_and_expenses_verified,estonian,1990-11-12,male,EE,3100.0,HARJU,TALLINN,loan_consolidation,secondary,cohabitant,0.0,fully,MoreThan5Years,Tisler,5To10Years,processing,tenant_furnished,349.0,207.0,0.0,0.0,0.0,0.0,0.0,7,250.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-07-10 13:28:52,income_and_expenses_verified,russian,1966-07-25,female,EE,2000.0,HARJU,TALLINN,home_improvement,secondary,cohabitant,0.0,fully,MoreThan5Years,meditisiinitöötaja. ,MoreThan25Years,education,tenant_furnished,750.0,0.0,0.0,0.0,0.0,0.0,0.0,5,390.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-06 08:23:34,income_and_expenses_verified,estonian,1969-02-15,male,EE,2000.0,JÄRVAMAA,TÜRI VALD,home_improvement,basic,cohabitant,0.0,fully,MoreThan5Years,Keskkonnnatehnika luksepp,15To25Years,construction,joint_tenant,693.0,0.0,0.0,0.0,0.0,0.0,0.0,13,549.0,,,,,0,0.0,0.0,0.0,0,0
0,2017-07-03 23:39:16,income_and_expenses_verified,estonian,1985-01-06,male,EE,2000.0,TARTU,TARTU,business,secondary,married,2.0,partially,MoreThan5Years,IT Spetsialist,15To25Years,telecom,mortgage,702.0,0.0,0.0,0.0,0.0,0.0,600.0,7,736.0,,,,,3,5000.0,3931.76,0.0,0,0
1,2017-07-09 15:42:15,income_and_expenses_verified,estonian,1974-05-10,female,EE,8000.0,VALGA,VALGA LINN,loan_consolidation,secondary,cohabitant,8.0,fully,,lapsehoolduspuhkusel. ,15To25Years,other,owner,0.0,0.0,667.0,0.0,249.0,0.0,0.0,9,264.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-07-10 21:40:38,income_and_expenses_verified,estonian,1982-01-20,male,EE,2000.0,TARTU,PUHJA VALD,home_improvement,secondary,single,0.0,fully,MoreThan5Years,Liinitööline,5To10Years,processing,owner,460.0,0.0,0.0,0.0,0.0,0.0,0.0,5,156.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-07-13 15:38:40,income_and_expenses_verified,estonian,1988-09-11,female,EE,2200.0,PÄRNU MAAKOND,PÄRNU,loan_consolidation,secondary,cohabitant,0.0,fully,UpTo2Years,koolitusspetsialist,5To10Years,education,tenant_furnished,450.0,214.0,38.0,38.0,0.0,0.0,0.0,6,127.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-07-13 02:18:11,income_and_expenses_verified,estonian,1990-11-08,female,EE,6000.0,HARJU,TALLINN,loan_consolidation,secondary,cohabitant,1.0,fully,UpTo2Years,Lapsehoolduspuhkusel,5To10Years,healthcare,living_with_parents,0.0,0.0,19.0,0.0,1238.0,0.0,0.0,15,1016.0,,,,,0,0.0,0.0,0.0,0,0
0,2017-07-12 21:20:53,income_and_expenses_verified,estonian,1994-09-29,female,EE,700.0,HARJU,TALLINN,vehicle,secondary,married,0.0,fully,,Lastega kodus,2To5Years,other,joint_ownership,0.0,0.0,38.0,0.0,283.0,0.0,0.0,1,50.0,,,,,1,300.0,337.73,0.0,0,0
1,2017-07-13 13:27:04,income_and_expenses_verified,estonian,1961-04-05,male,EE,4000.0,VILJANDI,PAISTU VALD INTSU KÜLA,loan_consolidation,vocational,cohabitant,0.0,fully,MoreThan5Years,Treial freesija,MoreThan25Years,processing,joint_ownership,455.0,178.0,0.0,0.0,0.0,0.0,0.0,11,619.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-07-12 20:24:13,income_and_expenses_verified,estonian,1985-10-06,female,EE,700.0,TARTU,HAAGE KÜLA,loan_consolidation,higher,cohabitant,3.0,fully,MoreThan5Years,Personalijuht,10To15Years,retail,owner,187.0,0.0,115.0,0.0,1260.0,160.0,0.0,11,909.0,,,,,0,0.0,0.0,0.0,0,1
0,2017-07-14 08:39:02,income_and_expenses_verified,estonian,1990-01-24,female,EE,200.0,HARJU,TALLINN,health,secondary,single,0.0,fully,UpTo4Years,logistik,2To5Years,other,tenant_unfurnished,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,5,610.0,,,,600.0,2,1550.0,794.23,0.0,0,1
0,2017-07-15 09:20:12,income_and_expenses_verified,estonian,1974-07-02,male,EE,200.0,VÕRU MAAKOND,KÄÄPA,loan_consolidation,basic,single,2.0,fully,MoreThan5Years,pingitööline,15To25Years,other,owner,400.0,0.0,0.0,0.0,0.0,0.0,0.0,7,113.0,,,,600.0,8,3053.7514,3099.954,0.0,0,1
1,2017-07-14 14:11:30,income_and_expenses_verified,estonian,1987-05-19,female,EE,3000.0,HARJU,VIIMSI,other,secondary,cohabitant,1.0,fully,UpTo2Years,sisestaja,5To10Years,telecom,joint_ownership,600.0,0.0,38.0,0.0,0.0,0.0,0.0,9,320.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-07-11 10:54:57,income_and_expenses_verified,estonian,1987-08-10,female,EE,2000.0,HARJU,TALLINN,other,higher,cohabitant,1.0,fully,UpTo1Year,Projektijuht,10To15Years,education,tenant_furnished,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1849.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-15 13:09:44,income_and_expenses_verified,estonian,1973-12-18,male,EE,2500.0,LÄÄNE-VIRU MAAKOND,KOOVÄLJA,loan_consolidation,higher,cohabitant,3.0,fully,UpTo4Years,kaugsõiduautojuht. ,MoreThan25Years,transport,mortgage,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,13,930.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-13 20:51:57,income_and_expenses_verified,estonian,1994-12-22,female,EE,1300.0,HARJU,TALLINN,loan_consolidation,secondary,cohabitant,0.0,fully,UpTo2Years,kokk,2To5Years,research,tenant_furnished,550.0,0.0,0.0,0.0,0.0,0.0,0.0,7,364.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-07-14 11:23:11,income_and_expenses_verified,estonian,1972-03-31,female,EE,2000.0,TARTU,TARTU,loan_consolidation,secondary,cohabitant,2.0,fully,MoreThan5Years,Sekretär,15To25Years,education,owner,485.0,0.0,38.0,0.0,0.0,0.0,0.0,7,326.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-10 23:22:42,income_and_expenses_verified,estonian,1982-07-04,male,EE,6500.0,HARJU,TALLINN,loan_consolidation,secondary,cohabitant,2.0,fully,MoreThan5Years,Trükkal,15To25Years,processing,mortgage,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,6,437.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-07-16 11:35:18,income_and_expenses_verified,estonian,1987-09-28,male,EE,2000.0,PÄRNU MAAKOND,PÄRNU,loan_consolidation,higher,cohabitant,0.0,entrepreneur,UpTo5Years,ettevõtte omanik. ,LessThan2Years,other,tenant_furnished,800.0,0.0,0.0,0.0,0.0,0.0,800.0,5,1045.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-14 17:56:59,income_and_expenses_verified,estonian,1982-09-25,male,EE,1500.0,HARJU,MAARDU,loan_consolidation,basic,cohabitant,2.0,fully,UpTo2Years,keskastme juht,15To25Years,other,tenant_furnished,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,9,526.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-15 15:40:12,income_and_expenses_verified,estonian,1983-04-24,female,EE,650.0,HARJU,TALLINN,loan_consolidation,higher,single,0.0,fully,UpTo5Years,,10To15Years,other,living_with_parents,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,12,928.0,,,,,0,0.0,0.0,0.0,0,0
0,2017-07-16 10:49:19,income_and_expenses_verified,estonian,1988-09-22,female,EE,500.0,RAPLA,KODILA,other,secondary,cohabitant,2.0,fully,UpTo2Years,Töökeskkonnaspetsialist,5To10Years,processing,joint_ownership,635.0,0.0,38.0,0.0,0.0,0.0,0.0,4,326.0,,,,,1,1000.0,238.88,0.0,0,0
1,2017-07-15 17:36:21,income_and_expenses_verified,estonian,1996-07-01,male,EE,1800.0,HARJU,TABASALU,loan_consolidation,secondary,cohabitant,1.0,fully,UpTo2Years,Tõstukijuht,5To10Years,transport,mortgage,657.0,0.0,0.0,0.0,0.0,0.0,0.0,8,505.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-15 20:40:41,income_and_expenses_verified,estonian,1989-06-21,male,EE,2000.0,VÕRU,PARKSEPA,home_improvement,secondary,cohabitant,2.0,fully,MoreThan5Years,liinitööline,5To10Years,other,mortgage,900.0,0.0,0.0,0.0,0.0,0.0,0.0,8,487.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-16 11:52:46,income_and_expenses_verified,estonian,1988-12-05,female,EE,1000.0,HARJU,LUIGE,loan_consolidation,higher,cohabitant,2.0,fully,UpTo2Years,müügisekretär  ( hetkel kodune lapsega) ,5To10Years,other,joint_ownership,0.0,0.0,38.0,0.0,283.0,218.0,0.0,5,75.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-07-14 18:13:45,income_and_expenses_verified,russian,1985-09-10,male,EE,3500.0,HARJU,TALLINN,loan_consolidation,secondary,single,0.0,fully,MoreThan5Years,Tsehhi töötaja,10To15Years,processing,living_with_parents,450.0,161.0,0.0,16.0,0.0,0.0,0.0,9,350.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-07-16 14:55:50,income_and_expenses_verified,estonian,1944-10-16,female,EE,1000.0,PÕLVA,VERIORA,vehicle,basic,cohabitant,0.0,retiree,,pensionär,LessThan2Years,other,owner,0.0,311.0,0.0,27.0,0.0,0.0,0.0,3,158.0,,,,,1,200.0,0.0,0.0,0,1
1,2017-07-16 15:55:38,income_and_expenses_verified,estonian,1965-02-25,female,EE,2000.0,RAPLA,JÄRVAKANDI,home_improvement,secondary,married,0.0,fully,MoreThan5Years,Mööbliõmbleja,5To10Years,processing,joint_ownership,815.0,0.0,0.0,0.0,0.0,0.0,0.0,5,302.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-13 18:40:58,income_and_expenses_verified,estonian,1973-08-16,female,EE,800.0,IDA-VIRU,KIVIÕLI,loan_consolidation,secondary,divorced,0.0,fully,UpTo2Years,Õpetaja,MoreThan25Years,education,tenant_furnished,496.0,0.0,0.0,0.0,0.0,0.0,0.0,8,426.0,,,,,0,0.0,0.0,0.0,0,0
0,2017-07-11 14:26:21,income_and_expenses_verified,estonian,1989-05-19,male,EE,1000.0,IDA-VIRU,JÕHVI,vehicle,secondary,cohabitant,0.0,fully,MoreThan5Years,piirivalve ametnik,5To10Years,civil_service,mortgage,758.0,0.0,0.0,0.0,0.0,0.0,0.0,8,391.0,,,,,1,300.0,311.35,0.0,0,0
1,2017-07-17 09:46:07,income_and_expenses_verified,estonian,1980-07-10,male,EE,10000.0,HARJU,SÕRVE,real_estate,higher,married,2.0,fully,MoreThan5Years,Tehnikadirektor,15To25Years,energy,mortgage,3068.0,0.0,0.0,0.0,0.0,0.0,200.0,7,749.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-05 12:16:05,income_and_expenses_verified,estonian,1971-10-08,male,EE,750.0,HARJU,TALLINN,vehicle,higher,married,2.0,fully,UpTo1Year,Müügijuht,LessThan2Years,retail,joint_ownership,950.0,0.0,0.0,0.0,0.0,0.0,0.0,9,581.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-10 21:27:22,income_and_expenses_verified,estonian,1987-03-03,female,EE,3600.0,HARJU,TALLINN,vehicle,vocational,cohabitant,2.0,fully,UpTo5Years,Kaubakäitleja,10To15Years,transport,tenant_furnished,622.0,0.0,38.0,0.0,0.0,253.0,0.0,2,138.0,,,,,0,0.0,0.0,0.0,0,0
0,2017-07-12 03:54:31,income_and_expenses_verified,estonian,1985-01-06,male,EE,1000.0,TARTU,TARTU,business,secondary,married,2.0,partially,MoreThan5Years,IT Spetsialist,15To25Years,telecom,mortgage,702.0,0.0,0.0,0.0,0.0,0.0,600.0,8,761.0,,,,,4,6010.0,4132.77,0.0,0,0
0,2017-07-15 15:19:49,income_and_expenses_verified,estonian,1988-02-13,female,EE,5600.0,HARJU,SAKU,loan_consolidation,secondary,cohabitant,0.0,fully,UpTo4Years,Tiimivanem,2To5Years,processing,living_with_parents,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,13,731.0,,,,,1,3800.0,376.58,0.0,0,0
1,2017-07-14 23:13:00,income_and_expenses_verified,estonian,1982-10-17,male,EE,2000.0,HARJU,TALLINN,loan_consolidation,secondary,cohabitant,2.0,fully,UpTo2Years,kuller,15To25Years,other,joint_tenant,690.0,0.0,0.0,0.0,0.0,0.0,0.0,6,269.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-09-10 13:54:55,income_and_expenses_verified,estonian,1994-01-16,female,EE,2000.0,TARTU,TARTU,loan_consolidation,higher,single,0.0,fully,UpTo1Year,juhataja,5To10Years,other,living_with_parents,346.0,0.0,0.0,0.0,0.0,0.0,0.0,5,218.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-09-13 08:36:20,income_and_expenses_verified,estonian,1994-03-26,male,EE,1200.0,HARJU,TALLINN,real_estate,secondary,cohabitant,0.0,fully,UpTo2Years,Tekimeeskonnas,2To5Years,civil_service,living_with_parents,777.0,0.0,0.0,0.0,0.0,0.0,0.0,7,445.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-09-10 19:41:28,income_and_expenses_verified,estonian,1993-06-09,female,EE,2500.0,HARJU,TALLINN,loan_consolidation,secondary,cohabitant,1.0,fully,UpTo1Year,Klienditeenindaja,2To5Years,retail,tenant_furnished,444.0,0.0,19.0,0.0,0.0,0.0,0.0,7,368.0,,,,,0,0.0,0.0,0.0,0,0
0,2017-09-04 21:41:20,income_and_expenses_verified,estonian,1993-07-04,female,EE,1200.0,IDA-VIRU,"KIIKLA, MÄETAGUSE VALD",home_improvement,higher,cohabitant,0.0,fully,UpTo2Years,Spetsialist,LessThan2Years,civil_service,owner,550.0,0.0,57.0,0.0,0.0,0.0,0.0,7,280.0,,,,,1,800.0,87.32,0.0,0,1
1,2017-09-04 09:50:36,income_and_expenses_verified,finnish,1984-03-16,female,FI,8000.0,POHJOIS-POHJANMAA,KEMPELE,vehicle,higher,married,4.0,fully,MoreThan5Years,projekti-insinööri,10To15Years,other,tenant_furnished,2859.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1816.0,,,RL2,,0,0.0,0.0,0.0,0,0
1,2017-09-10 15:42:56,income_and_expenses_verified,russian,1980-11-24,female,EE,2200.0,HARJU,TALLINN,loan_consolidation,secondary,cohabitant,2.0,fully,UpTo1Year,Laotööline,15To25Years,transport,tenant_furnished,700.0,0.0,38.0,0.0,0.0,0.0,0.0,12,536.0,,,,,0,0.0,0.0,0.0,0,0
0,2017-09-10 15:36:04,income_and_expenses_verified,estonian,1971-06-29,male,EE,8000.0,JÕGEVAMAA,PALA VALD,loan_consolidation,secondary,married,2.0,fully,MoreThan5Years,autojuht,MoreThan25Years,transport,owner,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,4,227.0,,,,,1,2000.0,356.62,0.0,0,1
1,2017-09-11 00:05:12,income_and_expenses_verified,english,1970-12-31,male,EE,7500.0,HARJU,TALLINN,loan_consolidation,higher,married,1.0,,UpTo4Years,õpetaja,LessThan2Years,education,tenant_furnished,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,3,396.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-09-04 18:53:56,income_and_expenses_verified,estonian,1978-02-16,male,EE,5000.0,HARJU,TALLINN,loan_consolidation,secondary,cohabitant,1.0,fully,UpTo3Years,Autojuht,MoreThan25Years,other,tenant_furnished,978.0,0.0,19.0,0.0,0.0,0.0,0.0,7,946.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-09-10 14:23:18,income_and_expenses_verified,estonian,1990-04-29,female,EE,1000.0,HARJU,TALLINN,business,higher,cohabitant,1.0,fully,UpTo3Years,Juhiabi ja bürooassistent) emapuhkusel,10To15Years,retail,tenant_furnished,0.0,0.0,19.0,0.0,835.0,0.0,0.0,5,189.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-09-06 08:19:12,income_and_expenses_verified,estonian,1986-01-16,male,EE,5000.0,HARJU,TALLINN,loan_consolidation,secondary,single,0.0,fully,UpTo1Year,Teenindusjuht,10To15Years,other,living_with_parents,500.0,0.0,0.0,0.0,0.0,0.0,0.0,5,306.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-09-03 08:39:28,income_and_expenses_verified,estonian,1982-08-26,female,EE,1000.0,TARTU,MEEKSI VALD,other,secondary,cohabitant,3.0,fully,UpTo3Years,raamatupidaja,2To5Years,civil_service,joint_ownership,400.0,0.0,230.0,0.0,0.0,0.0,0.0,7,254.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-18 08:21:01,income_and_expenses_verified,estonian,1951-11-01,female,EE,3000.0,PÄRNUMAA,PÄRNU,loan_consolidation,higher,divorced,0.0,fully,UpTo2Years,Proviisor,LessThan2Years,healthcare,owner,539.0,329.0,0.0,0.0,0.0,0.0,0.0,13,546.0,,,,,0,0.0,0.0,0.0,0,1
0,2017-07-17 16:57:18,income_and_expenses_verified,estonian,1979-04-04,male,EE,800.0,TARTU,TARTU,home_improvement,secondary,cohabitant,1.0,entrepreneur,UpTo2Years,Liiklusõpetaja,LessThan2Years,education,tenant_furnished,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,503.0,,,,,1,2000.0,413.03,0.0,0,0
0,2017-07-10 23:34:28,income_and_expenses_verified,estonian,1982-01-12,male,EE,5000.0,TARTU,TARTU,business,secondary,cohabitant,3.0,entrepreneur,UpTo3Years,Tegevjuht,10To15Years,construction,mortgage,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1157.0,,,,,24,9927.574,7006.2576,0.0,0,1
1,2017-07-09 23:33:44,income_and_expenses_verified,estonian,1990-05-14,male,EE,4000.0,HARJU,TALLINN,home_improvement,basic,cohabitant,1.0,fully,UpTo1Year,koostaja keevitaja,10To15Years,processing,living_with_parents,1096.0,0.0,0.0,0.0,0.0,0.0,500.0,3,212.0,,,,,0,0.0,0.0,0.0,0,1
0,2017-07-16 10:48:59,income_and_expenses_verified,estonian,1972-11-05,female,EE,3100.0,HARJU,TALLINN,home_improvement,secondary,married,1.0,fully,MoreThan5Years,sekretär,15To25Years,telecom,owner,928.0,0.0,19.0,0.0,0.0,0.0,0.0,9,554.0,,,,,1,4080.0,616.91,0.0,0,0
0,2017-07-18 20:18:35,income_and_expenses_verified,estonian,1971-05-20,female,EE,7900.0,JÄRVA MAAKOND,METSLA KÜLA,loan_consolidation,secondary,cohabitant,5.0,fully,,Lastega kodune.,LessThan2Years,other,owner,0.0,214.0,1300.0,0.0,0.0,0.0,0.0,14,778.0,,,,,1,2900.0,3551.52,0.0,0,0
1,2017-07-17 09:42:01,income_and_expenses_verified,estonian,1983-06-11,female,EE,3400.0,TARTU,TARTU LINN,loan_consolidation,secondary,cohabitant,2.0,fully,UpTo5Years,Klienditeenindaja/ büroojuht,2To5Years,retail,owner,500.0,0.0,57.0,0.0,0.0,139.0,0.0,10,335.0,,,,,0,0.0,0.0,0.0,0,1
1,2017-07-21 21:13:04,income_and_expenses_verified,estonian,1993-08-23,male,EE,1000.0,HARJU,TALLINN,home_improvement,higher,cohabitant,1.0,entrepreneur,UpTo1Year,Müügidirektor,5To10Years,retail,owner,942.0,0.0,0.0,0.0,0.0,0.0,0.0,7,423.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-21 09:26:15,income_and_expenses_verified,estonian,1974-10-10,male,EE,700.0,HARJU,TALLINN,health,higher,single,0.0,fully,MoreThan5Years,peainspektor,15To25Years,civil_service,owner,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,8,596.0,,,,,0,0.0,0.0,0.0,0,0
0,2017-07-21 12:21:15,income_and_expenses_verified,estonian,1973-05-03,male,EE,2000.0,IDA-VIRU,JÕHVI,loan_consolidation,higher,single,0.0,fully,MoreThan5Years,Vangla vaimulik,15To25Years,civil_service,tenant_furnished,680.0,0.0,0.0,0.0,0.0,0.0,105.0,13,437.0,,,,,1,146.9755,199.7179,0.0,0,0
1,2017-07-21 15:42:16,income_and_expenses_verified,estonian,1989-10-23,male,EE,1000.0,IDA-VIRU,KOHTLA-JARVE,home_improvement,secondary,married,2.0,fully,UpTo3Years,Tööline,2To5Years,processing,mortgage,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,5,455.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-18 10:51:41,income_and_expenses_verified,estonian,1974-02-18,male,EE,4000.0,HARJU,TALLINN,home_improvement,higher,married,0.0,fully,MoreThan5Years,admin. juhataja. ,MoreThan25Years,civil_service,joint_ownership,1714.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1081.0,,,,,0,0.0,0.0,0.0,0,0
1,2017-07-21 22:57:54,income_and_expenses_verified,estonian,1976-03-03,female,EE,7500.0,HARJU,MURASTE KÜLA,home_improvement,higher,married,0.0,fully,UpTo5Years,Kaupluse juhataja,15To25Years,retail,mortgage,905.0,209.0,19.0,0.0,0.0,0.0,0.0,7,507.0,,,,,0,0.0,0.0,0.0,0,0
